0.305502 -0.134225 0 -0.00638449 0.00158815 -0.000905851 -0.0018481 -0.00211865 -0.00212406 -0.00202178 -0.00185767 -0.00192597 -0.00094645 -0.00296516 0.00157553 -0.0052505 0.00429408 -0.0061492 -0.00498122 -0.00421527 -0.00369182 -0.0033194 -0.0030429 -0.00282796 -0.00265447 -0.00250919 -0.00238402 -0.00227376 -0.00217439 -0.00208419 -0.00200083 -0.00192351 -0.00185105 -0.00178315 -0.00171906 -0.00165862 -0.00160166 -0.00154805 -0.00149794 -0.00145141 -0.00140866 -0.00137021 -0.00133632 -0.00130746 -0.00128389 -0.0012657 -0.00125233 -0.00124238 -0.00123304 -0.00121944 -0.0011937 -0.00114481 -0.00105861 -0.000919837 -0.000717469 -0.000453029 -0.000151095 -0.000155677 -0.00016006 -0.000163018 -0.000164169 -0.000163447 -0.000161056 -0.000157326 -0.000152534 -0.000146995 -0.000140927 -0.000134504 -0.000127862 -0.000121075 -0.000114209 -0.000107305 -0.000100364 -9.34108e-05 -8.64289e-05 -7.94044e-05 -7.2323e-05 -6.51722e-05 -5.79491e-05 -5.06252e-05 -4.29e-05 -3.28292e-05 -1.11184e-05 1.69291e-05 -7.769e-05 -6.53612e-05 -6.20794e-05 -5.62892e-05 -2.78236e-05 -0.000185038 -0.000130219 2.42541e-05 -1.97291e-05 -6.54367e-05 -0.0001017 -0.000125332 -0.00012896 -0.00015928 -0.000186036 -0.000209933 -0.000232962 -0.000255833 -0.000278787 -0.000301919 -0.000325273 -0.000348889 -0.000372796 -0.000396961 -0.000421486 -0.000446275 -0.000471413 -0.000496861 -0.000522689 -0.00054906 -0.000576354 -0.000605183 -0.00063687 -0.000673662 -0.000719386 -0.000779494 -0.000859764 -0.000960772 -0.00107454 -0.00118838 -0.00129233 -0.00138241 -0.00145873 -0.00152429 -0.0015826 -0.00163743 -0.00169147 -0.00174674 -0.00180492 -0.00186688 -0.00193303 -0.00200382 -0.00207952 -0.00215999 -0.00224581 -0.00233706 -0.00243446 -0.00253816 -0.0026492 -0.00276861 -0.00289731 -0.00303773 -0.00319152 -0.00336137 -0.00355114 -0.00376467 -0.00400457 -0.00427103 -0.00455301 -0.00480895 -0.00494001 -0.00480083 -0.00451936 -0.00459039 -0.00484752 -0.00533428 -0.00591316 -0.00665926 -0.00760977 -0.00888284 -0.0106923 -0.0134599 -0.017929 -0.0252552 -0.0344782 -0.0349662 
0.0236006 0.317676 0 -0.0384217 -0.00150721 -0.00257939 -0.00267644 -0.00245131 -0.00216471 -0.00188981 -0.00163244 -0.00157244 -0.000836001 -0.00213737 0.000959979 -0.00360189 0.00284283 -0.00416739 -0.00333338 -0.00278603 -0.00241163 -0.00214506 -0.00194723 -0.00179382 -0.00167051 -0.00156791 -0.0014802 -0.00140361 -0.00133528 -0.00127383 -0.00121763 -0.00116598 -0.00111804 -0.00107349 -0.0010318 -0.00099276 -0.000956209 -0.000922004 -0.00089018 -0.000860733 -0.000833744 -0.000809473 -0.000788039 -0.000769696 -0.000754557 -0.000742661 -0.000733662 -0.000726732 -0.000720224 -0.000711299 -0.000695391 -0.000666118 -0.000615293 -0.000534111 -0.000416238 -0.000262622 -8.75466e-05 -9.00728e-05 -9.24821e-05 -9.40646e-05 -9.46009e-05 -9.40544e-05 -9.25455e-05 -9.02663e-05 -8.73794e-05 -8.40681e-05 -8.04595e-05 -7.66548e-05 -7.27333e-05 -6.8739e-05 -6.47102e-05 -6.06722e-05 -5.66261e-05 -5.25875e-05 -4.85481e-05 -4.45019e-05 -4.04421e-05 -3.63627e-05 -3.22615e-05 -2.81207e-05 -2.37769e-05 -1.82077e-05 -6.58704e-06 8.17465e-06 -4.13919e-05 -3.47689e-05 -3.29175e-05 -2.97695e-05 -1.47111e-05 -9.77655e-05 -6.87915e-05 1.28761e-05 -1.02704e-05 -3.43228e-05 -5.34057e-05 -6.60895e-05 -6.80066e-05 -8.37927e-05 -9.7729e-05 -0.000110136 -0.000122041 -0.000133809 -0.000145564 -0.000157351 -0.000169189 -0.000181092 -0.000193071 -0.000205103 -0.000217235 -0.000229409 -0.000241662 -0.00025397 -0.000266365 -0.000278932 -0.000291882 -0.000305566 -0.00032074 -0.000338702 -0.000361663 -0.000392783 -0.000435404 -0.000489882 -0.000551589 -0.000613169 -0.000668847 -0.000716276 -0.000755514 -0.000788258 -0.000816537 -0.000842499 -0.000867703 -0.000893301 -0.000920237 -0.000949009 -0.000979834 -0.00101295 -0.00104849 -0.00108635 -0.00112684 -0.00116999 -0.00121614 -0.0012654 -0.00131831 -0.00137543 -0.0014373 -0.00150527 -0.00158032 -0.00166407 -0.00175875 -0.00186664 -0.00198926 -0.00212621 -0.00226944 -0.00239035 -0.00242054 -0.0022589 -0.0019871 -0.00193468 -0.0019868 -0.00216883 -0.00238125 -0.0026654 -0.0030364 -0.0035643 -0.00439868 -0.00584703 -0.00838417 -0.0119671 -0.00563161 -0.113675 
0.0312221 0.0665728 0.31831 0.0362585 0.00703743 0.00257686 0.000847884 0.000122354 -0.000204954 -0.00035694 -0.000416171 -0.000521207 -0.000215716 -0.000998944 0.000645695 -0.00189006 0.00161196 -0.00224676 -0.00184694 -0.00158487 -0.0014059 -0.00127861 -0.00118401 -0.00111021 -0.00105029 -0.000999695 -0.000955663 -0.000916449 -0.000880681 -0.000847848 -0.00081715 -0.000788372 -0.00076112 -0.000735353 -0.000710821 -0.000687508 -0.00066539 -0.000644452 -0.000624792 -0.000606471 -0.000589604 -0.000574427 -0.000561071 -0.000549759 -0.000540607 -0.000533673 -0.000528731 -0.000525197 -0.000521881 -0.000516712 -0.000506344 -0.00048608 -0.000449879 -0.000391219 -0.000305368 -0.000192939 -6.43751e-05 -6.64046e-05 -6.83496e-05 -6.96879e-05 -7.02564e-05 -7.00253e-05 -6.90803e-05 -6.75611e-05 -6.55849e-05 -6.32855e-05 -6.07555e-05 -5.80682e-05 -5.52815e-05 -5.24264e-05 -4.95305e-05 -4.66115e-05 -4.36684e-05 -4.07119e-05 -3.77334e-05 -3.47262e-05 -3.16833e-05 -2.85985e-05 -2.5471e-05 -2.22894e-05 -1.89194e-05 -1.44707e-05 -4.65184e-06 8.18132e-06 -3.52494e-05 -2.96879e-05 -2.82598e-05 -2.567e-05 -1.26909e-05 -8.44406e-05 -5.94303e-05 1.10318e-05 -9.09407e-06 -3.001e-05 -4.66044e-05 -5.72711e-05 -5.89268e-05 -7.2901e-05 -8.52293e-05 -9.62641e-05 -0.000106929 -0.000117552 -0.000128248 -0.000139061 -0.000150016 -0.000161132 -0.000172427 -0.00018389 -0.000195571 -0.00020743 -0.000219509 -0.000231795 -0.000244323 -0.000257165 -0.000270491 -0.000284563 -0.00029995 -0.000317614 -0.000339187 -0.000366992 -0.000403494 -0.000448926 -0.000499893 -0.00055099 -0.000597974 -0.000639171 -0.000674638 -0.000705669 -0.00073377 -0.000760565 -0.000787209 -0.000814558 -0.00084335 -0.00087397 -0.00090659 -0.000941426 -0.000978602 -0.00101806 -0.00106009 -0.00110472 -0.0011523 -0.00120288 -0.00125694 -0.00131495 -0.00137728 -0.00144501 -0.00151882 -0.00159983 -0.00168965 -0.00178991 -0.00190171 -0.00202541 -0.00215732 -0.00228254 -0.00236578 -0.00235555 -0.00230176 -0.00238886 -0.00255733 -0.0028258 -0.00314842 -0.00356 -0.00408475 -0.00478537 -0.00577834 -0.00733527 -0.010171 -0.0166367 -0.0378664 0.0535585 
-0.00982134 -0.0230954 0 0.308372 -0.0203943 -0.00817443 -0.0039519 -0.00232927 -0.00158561 -0.00117757 -0.000914943 -0.00079263 -0.000451837 -0.000896923 0.000295882 -0.00139535 0.0010387 -0.00158221 -0.00124059 -0.0010166 -0.000863514 -0.000754659 -0.000674082 -0.000611916 -0.000562304 -0.00052142 -0.000486869 -0.000457078 -0.00043087 -0.000407621 -0.000386662 -0.000367667 -0.000350274 -0.000334317 -0.000319565 -0.000305908 -0.00029325 -0.000281513 -0.000270673 -0.000260703 -0.0002516 -0.000243423 -0.000236185 -0.000229947 -0.000224726 -0.000220522 -0.000217222 -0.000214575 -0.000212095 -0.00020895 -0.000203809 -0.00019482 -0.000179614 -0.00015565 -0.000121116 -7.63168e-05 -2.54192e-05 -2.60898e-05 -2.67266e-05 -2.71238e-05 -2.72182e-05 -2.7e-05 -2.65052e-05 -2.57901e-05 -2.49027e-05 -2.38963e-05 -2.28081e-05 -2.16679e-05 -2.04986e-05 -1.93134e-05 -1.81236e-05 -1.69368e-05 -1.57537e-05 -1.45791e-05 -1.34114e-05 -1.22494e-05 -1.10919e-05 -9.93752e-06 -8.78546e-06 -7.62996e-06 -6.42817e-06 -4.92776e-06 -1.96532e-06 1.68486e-06 -1.04649e-05 -8.76559e-06 -8.25084e-06 -7.42639e-06 -3.66814e-06 -2.43454e-05 -1.71257e-05 3.23431e-06 -2.48778e-06 -8.43324e-06 -1.31507e-05 -1.64005e-05 -1.68792e-05 -2.07059e-05 -2.40876e-05 -2.70809e-05 -2.99296e-05 -3.27214e-05 -3.54849e-05 -3.82293e-05 -4.09573e-05 -4.36702e-05 -4.63679e-05 -4.90425e-05 -5.17024e-05 -5.43311e-05 -5.69344e-05 -5.9504e-05 -6.20462e-05 -6.45828e-05 -6.71705e-05 -6.99107e-05 -7.30192e-05 -7.68719e-05 -8.21084e-05 -8.96489e-05 -0.000100462 -0.000114664 -0.00013091 -0.000147066 -0.000161454 -0.000173379 -0.000182855 -0.00019036 -0.000196482 -0.000201832 -0.000206866 -0.000211918 -0.000217254 -0.000223017 -0.000229275 -0.000236091 -0.000243501 -0.000251491 -0.000260136 -0.000269456 -0.000279553 -0.000290478 -0.000302401 -0.00031551 -0.000330018 -0.000346353 -0.000364906 -0.000386277 -0.000411271 -0.000440758 -0.000475399 -0.000515108 -0.000556957 -0.000590395 -0.000589536 -0.000515672 -0.000398532 -0.000362368 -0.000366414 -0.000424049 -0.000504036 -0.000632828 -0.000834676 -0.00116019 -0.00166601 -0.00226927 -0.00191281 0.00549764 0.0506252 -0.0859205 
-0.00433032 0.000409681 0 -0.0957902 0.313742 -0.0266463 -0.0100643 -0.00453186 -0.00249494 -0.00161955 -0.00116887 -0.000979974 -0.000537238 -0.00111737 0.000413018 -0.00177647 0.0013566 -0.00202963 -0.00160751 -0.00133149 -0.00114339 -0.00101 -0.000911457 -0.000835442 -0.000774691 -0.000724449 -0.000681765 -0.00064472 -0.000611863 -0.000582475 -0.000555732 -0.000531274 -0.000508665 -0.000487739 -0.000468221 -0.000450006 -0.000432998 -0.000417123 -0.000402384 -0.000388771 -0.000376314 -0.000365123 -0.000355247 -0.000346795 -0.000339815 -0.000334322 -0.000330157 -0.000326946 -0.000323947 -0.00031988 -0.000312692 -0.000299511 -0.000276652 -0.000240152 -0.00018716 -0.000118093 -3.93686e-05 -4.05115e-05 -4.1604e-05 -4.23266e-05 -4.25807e-05 -4.23492e-05 -4.16862e-05 -4.06777e-05 -3.93963e-05 -3.79243e-05 -3.63185e-05 -3.46241e-05 -3.28764e-05 -3.1095e-05 -2.92968e-05 -2.74928e-05 -2.56832e-05 -2.38747e-05 -2.20631e-05 -2.02452e-05 -1.84175e-05 -1.6577e-05 -1.47228e-05 -1.28471e-05 -1.08744e-05 -8.32393e-06 -2.91106e-06 4.02642e-06 -1.93255e-05 -1.62463e-05 -1.5407e-05 -1.39527e-05 -6.89605e-06 -4.58453e-05 -3.2261e-05 6.02254e-06 -4.85505e-06 -1.61593e-05 -2.51289e-05 -3.10297e-05 -3.19318e-05 -3.93978e-05 -4.59896e-05 -5.18708e-05 -5.75293e-05 -6.31395e-05 -6.87605e-05 -7.44149e-05 -8.01133e-05 -8.58644e-05 -9.16745e-05 -9.75349e-05 -0.00010347 -0.000109454 -0.000115509 -0.000121622 -0.000127813 -0.000134122 -0.000140646 -0.000147546 -0.000155165 -0.000164089 -0.000175317 -0.000190272 -0.000210463 -0.000236051 -0.000264963 -0.000293897 -0.000320261 -0.000343011 -0.000362178 -0.000378537 -0.00039301 -0.000406576 -0.000419947 -0.000433651 -0.000448135 -0.000463639 -0.00048028 -0.000498193 -0.000517463 -0.000538083 -0.00056023 -0.000583963 -0.000609507 -0.000636967 -0.000666685 -0.000699023 -0.000734354 -0.000773475 -0.000817039 -0.000866055 -0.000921917 -0.000986132 -0.00105996 -0.00114396 -0.00123523 -0.00132121 -0.00137049 -0.00133617 -0.00126078 -0.00130979 -0.00143788 -0.00167338 -0.00199404 -0.00246007 -0.00313142 -0.00407001 -0.00513357 -0.00504292 0.00293373 0.0448438 0.0827992 -0.0301187 
-0.00222443 0.00149793 0 -0.00424671 -0.0893311 0.312385 -0.0268476 -0.010328 -0.00465127 -0.00247818 -0.00151838 -0.00109006 -0.00061502 -0.000960989 0.000219734 -0.00136707 0.000968626 -0.00152048 -0.00117621 -0.000952099 -0.000799993 -0.000692609 -0.000613714 -0.000553332 -0.000505534 -0.000466467 -0.000433713 -0.000405683 -0.000381201 -0.000359622 -0.000340286 -0.000322857 -0.000306978 -0.000292475 -0.000279122 -0.000266807 -0.00025543 -0.000244912 -0.000235224 -0.000226334 -0.000218235 -0.00021097 -0.000204549 -0.000199019 -0.000194393 -0.000190669 -0.000187747 -0.000185409 -0.000183233 -0.000180498 -0.000176054 -0.000168297 -0.000155176 -0.000134491 -0.000104669 -6.59651e-05 -2.19741e-05 -2.25642e-05 -2.31271e-05 -2.34845e-05 -2.35818e-05 -2.34103e-05 -2.30004e-05 -2.24008e-05 -2.16523e-05 -2.08009e-05 -1.98784e-05 -1.89102e-05 -1.7916e-05 -1.69067e-05 -1.58919e-05 -1.48777e-05 -1.38646e-05 -1.28564e-05 -1.1851e-05 -1.08472e-05 -9.84336e-06 -8.83799e-06 -7.83041e-06 -6.81596e-06 -5.75541e-06 -4.40838e-06 -1.64861e-06 1.82338e-06 -9.8022e-06 -8.22586e-06 -7.77323e-06 -7.01915e-06 -3.46823e-06 -2.30381e-05 -1.62092e-05 3.04232e-06 -2.40021e-06 -8.05615e-06 -1.25447e-05 -1.55633e-05 -1.60188e-05 -1.97135e-05 -2.29786e-05 -2.5883e-05 -2.86655e-05 -3.14117e-05 -3.41503e-05 -3.68917e-05 -3.96403e-05 -4.23991e-05 -4.51702e-05 -4.79481e-05 -5.07432e-05 -5.3542e-05 -5.63529e-05 -5.91699e-05 -6.20012e-05 -6.48679e-05 -6.78226e-05 -7.09544e-05 -7.44533e-05 -7.86467e-05 -8.40913e-05 -9.15846e-05 -0.00010197 -0.000115347 -0.000130561 -0.000145773 -0.000159536 -0.00017126 -0.000180963 -0.000189071 -0.000196098 -0.000202588 -0.000208941 -0.000215459 -0.000222389 -0.000229873 -0.000237985 -0.000246806 -0.000256393 -0.000266761 -0.00027802 -0.000290228 -0.000303534 -0.00031804 -0.000333982 -0.000351628 -0.000371279 -0.000393493 -0.000418808 -0.000448015 -0.000482191 -0.000522566 -0.000570296 -0.000626063 -0.000688127 -0.000747797 -0.000782283 -0.000757035 -0.000703862 -0.000747886 -0.000861603 -0.00107446 -0.00137939 -0.00182063 -0.00238262 -0.00278739 -0.00151907 0.00827288 0.049712 0.0734528 -0.0261075 -0.0302831 
-0.00176703 0.00121463 0 0.00513235 -0.00624329 -0.0946885 0.313293 -0.0259087 -0.0102124 -0.00467773 -0.00247412 -0.00153209 -0.000847121 -0.00103714 0.000106427 -0.00130182 0.000850089 -0.00140496 -0.00106187 -0.000840233 -0.000690879 -0.000586177 -0.000509835 -0.000451926 -0.000406537 -0.000369852 -0.000339463 -0.000313783 -0.000291654 -0.000272398 -0.000255377 -0.000240231 -0.000226611 -0.000214321 -0.000203141 -0.000192942 -0.000183618 -0.000175077 -0.000167271 -0.000160155 -0.000153702 -0.000147924 -0.000142813 -0.000138388 -0.000134644 -0.00013157 -0.000129091 -0.000127051 -0.000125159 -0.000122926 -0.000119575 -0.000114027 -0.000104907 -9.07474e-05 -7.05052e-05 -4.43698e-05 -1.47667e-05 -1.51243e-05 -1.54646e-05 -1.56681e-05 -1.56981e-05 -1.55493e-05 -1.52429e-05 -1.48114e-05 -1.42829e-05 -1.36882e-05 -1.30487e-05 -1.23815e-05 -1.16997e-05 -1.10109e-05 -1.03214e-05 -9.6354e-06 -8.95328e-06 -8.27771e-06 -7.6076e-06 -6.94227e-06 -6.28095e-06 -5.62279e-06 -4.96719e-06 -4.31077e-06 -3.62934e-06 -2.78198e-06 -1.12129e-06 9.16701e-07 -5.85799e-06 -4.90438e-06 -4.61252e-06 -4.14884e-06 -2.04925e-06 -1.35972e-05 -9.56462e-06 1.80823e-06 -1.38515e-06 -4.70381e-06 -7.33825e-06 -9.16277e-06 -9.43395e-06 -1.15699e-05 -1.34602e-05 -1.51351e-05 -1.67304e-05 -1.82952e-05 -1.98455e-05 -2.13868e-05 -2.29209e-05 -2.44488e-05 -2.59708e-05 -2.74826e-05 -2.89894e-05 -3.04823e-05 -3.1965e-05 -3.34334e-05 -3.48919e-05 -3.63537e-05 -3.78526e-05 -3.94488e-05 -4.12688e-05 -4.35331e-05 -4.66156e-05 -5.10551e-05 -5.74201e-05 -6.57854e-05 -7.53782e-05 -8.49654e-05 -9.35772e-05 -0.000100812 -0.000106682 -0.000111468 -0.000115518 -0.000119196 -0.000122777 -0.000126466 -0.000130434 -0.000134782 -0.00013957 -0.00014486 -0.000150705 -0.000157131 -0.000164228 -0.000172063 -0.000180764 -0.000190445 -0.000201317 -0.000213632 -0.000227695 -0.000244009 -0.000263123 -0.000285821 -0.000313164 -0.000346424 -0.000386914 -0.000435603 -0.000491429 -0.00054723 -0.000582997 -0.000567877 -0.000531841 -0.000592082 -0.000728436 -0.000970014 -0.00129537 -0.00165796 -0.00168532 0.00025065 0.0107237 0.0487627 0.0649051 -0.0185513 -0.00939258 -0.0294024 
-0.00150054 0.00132241 0 0.000599776 0.00917012 -0.0114837 -0.100901 0.314872 -0.0243271 -0.0098746 -0.00464475 -0.00253131 -0.00133625 -0.00131304 -1.28647e-05 -0.00142388 0.000848887 -0.00148361 -0.00109645 -0.000849303 -0.000684554 -0.000570228 -0.000487693 -0.000425726 -0.000377656 -0.000339217 -0.000307718 -0.000281387 -0.000258947 -0.000239625 -0.00022273 -0.000207851 -0.00019461 -0.000182776 -0.000172114 -0.000162475 -0.000153735 -0.00014579 -0.000138578 -0.000132039 -0.000126134 -0.000120858 -0.00011619 -0.000112132 -0.000108673 -0.000105793 -0.000103427 -0.000101445 -9.96131e-05 -9.75441e-05 -9.46256e-05 -9.00127e-05 -8.26319e-05 -7.134e-05 -5.53326e-05 -3.47711e-05 -1.15615e-05 -1.18111e-05 -1.20484e-05 -1.21796e-05 -1.21762e-05 -1.20346e-05 -1.17715e-05 -1.14128e-05 -1.09803e-05 -1.04984e-05 -9.9838e-06 -9.44983e-06 -8.90681e-06 -8.36053e-06 -7.81598e-06 -7.27645e-06 -6.7423e-06 -6.21565e-06 -5.69578e-06 -5.18234e-06 -4.67489e-06 -4.17286e-06 -3.67565e-06 -3.18047e-06 -2.66989e-06 -2.04796e-06 -8.83871e-07 5.05796e-07 -4.07529e-06 -3.40299e-06 -3.18361e-06 -2.85107e-06 -1.40769e-06 -9.32848e-06 -6.56026e-06 1.2503e-06 -9.26067e-07 -3.18792e-06 -4.98415e-06 -6.26939e-06 -6.45763e-06 -7.88919e-06 -9.15854e-06 -1.02784e-05 -1.13379e-05 -1.23698e-05 -1.33844e-05 -1.4385e-05 -1.53723e-05 -1.63462e-05 -1.73064e-05 -1.82494e-05 -1.91776e-05 -2.00847e-05 -2.0972e-05 -2.18365e-05 -2.26808e-05 -2.35148e-05 -2.43641e-05 -2.52758e-05 -2.63486e-05 -2.77555e-05 -2.97897e-05 -3.2875e-05 -3.74586e-05 -4.36053e-05 -5.07131e-05 -5.78196e-05 -6.41671e-05 -6.94386e-05 -7.36424e-05 -7.69981e-05 -7.97793e-05 -8.22705e-05 -8.46909e-05 -8.72072e-05 -8.99564e-05 -9.30249e-05 -9.64684e-05 -0.000100346 -0.000104709 -0.000109597 -0.000115099 -0.000121291 -0.000128307 -0.000136279 -0.000145427 -0.000156024 -0.000168413 -0.000183126 -0.000200788 -0.000222282 -0.000248811 -0.000281867 -0.000323099 -0.000373923 -0.000433848 -0.000496284 -0.000541307 -0.000537405 -0.000516094 -0.000599732 -0.000762618 -0.00100719 -0.00120304 -0.000924589 0.00150901 0.0121801 0.0459079 0.0572398 -0.0126131 -0.00850327 -0.00208839 -0.0267387 
-0.00129102 0.00133653 0 0.0002611 0.00424757 0.00664134 -0.0119327 -0.108796 0.316458 -0.0223063 -0.00934654 -0.00460229 -0.00231172 -0.00186413 -0.000214563 -0.00169212 0.000895031 -0.0016825 -0.00121168 -0.000916426 -0.000722735 -0.000590281 -0.000495958 -0.000426066 -0.00037252 -0.000330217 -0.000295951 -0.000267621 -0.000243743 -0.000223392 -0.00020578 -0.000190419 -0.000176881 -0.000164891 -0.000154183 -0.000144585 -0.00013595 -0.000128158 -0.00012113 -0.000114791 -0.000109092 -0.00010401 -9.95147e-05 -9.55961e-05 -9.22336e-05 -8.94028e-05 -8.70404e-05 -8.50344e-05 -8.31868e-05 -8.11749e-05 -7.84939e-05 -7.44509e-05 -6.81689e-05 -5.87183e-05 -4.54514e-05 -2.85125e-05 -9.47015e-06 -9.64521e-06 -9.81128e-06 -9.89158e-06 -9.86302e-06 -9.72289e-06 -9.48523e-06 -9.17136e-06 -8.79947e-06 -8.38933e-06 -7.95475e-06 -7.50657e-06 -7.05319e-06 -6.59937e-06 -6.14913e-06 -5.70516e-06 -5.26784e-06 -4.83889e-06 -4.41789e-06 -4.00466e-06 -3.59902e-06 -3.20056e-06 -2.80871e-06 -2.42101e-06 -2.02462e-06 -1.55439e-06 -7.28478e-07 2.17176e-07 -2.85921e-06 -2.37824e-06 -2.20725e-06 -1.96355e-06 -9.68911e-07 -6.40819e-06 -4.50484e-06 8.69207e-07 -6.10536e-07 -2.14853e-06 -3.37069e-06 -4.28911e-06 -4.42083e-06 -5.36856e-06 -6.21159e-06 -6.9501e-06 -7.64129e-06 -8.30632e-06 -8.95183e-06 -9.57948e-06 -1.01891e-05 -1.07802e-05 -1.13515e-05 -1.19002e-05 -1.24271e-05 -1.29269e-05 -1.34e-05 -1.38436e-05 -1.42593e-05 -1.46546e-05 -1.50498e-05 -1.54837e-05 -1.60364e-05 -1.68501e-05 -1.81655e-05 -2.03318e-05 -2.37172e-05 -2.8381e-05 -3.38331e-05 -3.92883e-05 -4.41275e-05 -4.80884e-05 -5.11779e-05 -5.35742e-05 -5.5503e-05 -5.71977e-05 -5.88421e-05 -6.05779e-05 -6.25214e-05 -6.47508e-05 -6.7321e-05 -7.02904e-05 -7.37145e-05 -7.7644e-05 -8.21704e-05 -8.7386e-05 -9.34336e-05 -0.000100472 -0.000108743 -0.000118557 -0.000130314 -0.000144616 -0.000162208 -0.000184144 -0.000211869 -0.000247235 -0.000292396 -0.000349399 -0.000418379 -0.000492843 -0.000551128 -0.00055722 -0.000542176 -0.000631021 -0.000757411 -0.000802405 -0.00024108 0.0025867 0.0131448 0.0425699 0.0507099 -0.00811508 -0.00683251 -0.00134069 -0.00224391 -0.0244087 
-0.00113467 0.00126945 0 0.00053552 0.00336884 0.001715 0.00548257 -0.00869202 -0.118958 0.317798 -0.0199774 -0.00873218 -0.00418546 -0.00289277 -0.000586314 -0.0021714 0.000981761 -0.00203422 -0.00142111 -0.00104569 -0.000804744 -0.000643252 -0.000530356 -0.000448122 -0.000386091 -0.000337777 -0.000299149 -0.00026759 -0.000241286 -0.000219092 -0.000200073 -0.000183636 -0.000169276 -0.000156661 -0.000145487 -0.000135545 -0.000126664 -0.000118702 -0.000111561 -0.000105153 -9.94139e-05 -9.43088e-05 -8.97955e-05 -8.58541e-05 -8.24558e-05 -7.9571e-05 -7.71368e-05 -7.50496e-05 -7.31332e-05 -7.11045e-05 -6.85253e-05 -6.47976e-05 -5.9168e-05 -5.08417e-05 -3.92707e-05 -2.45905e-05 -8.158e-06 -8.28204e-06 -8.39946e-06 -8.44413e-06 -8.39631e-06 -8.25399e-06 -8.02952e-06 -7.74141e-06 -7.40546e-06 -7.03867e-06 -6.65294e-06 -6.25757e-06 -5.85972e-06 -5.46347e-06 -5.07226e-06 -4.68836e-06 -4.31217e-06 -3.94516e-06 -3.58707e-06 -3.23788e-06 -2.89754e-06 -2.56577e-06 -2.24199e-06 -1.92392e-06 -1.60177e-06 -1.23101e-06 -6.30035e-07 1.83013e-08 -2.04865e-06 -1.69474e-06 -1.55519e-06 -1.37021e-06 -6.75544e-07 -4.4551e-06 -3.13011e-06 6.14789e-07 -3.98376e-07 -1.45157e-06 -2.28934e-06 -2.96411e-06 -3.05825e-06 -3.68095e-06 -4.23778e-06 -4.72016e-06 -5.16367e-06 -5.58183e-06 -5.97865e-06 -6.35474e-06 -6.70944e-06 -7.04161e-06 -7.34986e-06 -7.63138e-06 -7.88587e-06 -8.10909e-06 -8.30025e-06 -8.45696e-06 -8.58019e-06 -8.67594e-06 -8.76088e-06 -8.86863e-06 -9.06784e-06 -9.48145e-06 -1.03171e-05 -1.18778e-05 -1.44823e-05 -1.81875e-05 -2.25741e-05 -2.69686e-05 -3.08392e-05 -3.39579e-05 -3.63306e-05 -3.81097e-05 -3.94911e-05 -4.06767e-05 -4.18287e-05 -4.30745e-05 -4.45185e-05 -4.62353e-05 -4.8282e-05 -5.0719e-05 -5.36078e-05 -5.70112e-05 -6.10288e-05 -6.57707e-05 -7.13976e-05 -7.81004e-05 -8.61584e-05 -9.5937e-05 -0.000107921 -0.000122824 -0.000141571 -0.000165473 -0.000196345 -0.000236574 -0.000289028 -0.000356572 -0.000439892 -0.000531561 -0.000604587 -0.000610056 -0.000566859 -0.00057717 -0.000434494 0.000365868 0.0034889 0.0137104 0.0390955 0.0451222 -0.00452048 -0.00551204 -0.000514651 -0.0013255 -0.0021153 -0.0223249 
